Id,age,sex,dayswfreq,tbilled,maccess,freeuse,nentries,cfreq,nrenewals,cref,startDate,months,dropout
9730808E-7102-4086-A533-96F580180F7A,32,1,87,256.8,0.73,0,46,7,1,0,2014-11-03 15:54:58.047,15,1
973C21CD-6A7A-4357-9F33-CC00C17BB46F,68,1,0,621.8,1.25,0,101,7,2,0,2016-02-17 16:21:05.977,21,0
973C9418-AAEA-4958-AC96-ED6CA3ACCB0C,24,0,30,216.5,0.17,0,14,7,1,0,2015-09-21 16:55:33.523,20,1
973F604B-2738-4B0C-ABED-A7B9F64F5D9C,60,0,0,652.8,1.39,0,143,7,3,0,2015-08-18 09:58:51.737,27,0
974317BA-CD3D-4266-BA2E-73C6C39F4380,19,1,57,102.6,0.29,0,7,7,0,0,2015-11-18 18:00:25.747,6,1
9747FFEE-217C-4897-8426-CE4A93E42F9D,21,1,2,472.2,1.17,0,144,7,2,0,2014-10-01 08:25:30.980,30,1
9756D7C3-EB14-4734-8332-08A0AC2C25F0,22,1,329,47.2,0.11,0,5,7,1,0,2014-09-29 16:49:26.370,12,1
975C4C3C-8280-42ED-84E0-5F8C5C7C30D4,24,0,13,454.8,0.63,0,90,7,3,0,2014-11-10 10:12:15.937,37,1
975CB776-65EB-426D-ADAF-E37B8C8631DE,25,0,168,195.1,0.25,0,11,7,2,0,2015-05-04 16:06:40.177,12,1
9772A2E1-A55C-4A15-9AA7-E8F9E29E95C2,20,0,45,71.6,1.11,0,15,7,0,0,2015-10-02 09:16:33.630,3,1
9799BB48-7F1E-4D40-AE0C-81C137EF0940,55,1,187,1018.65,0.98,1,135,7,4,0,2014-08-19 13:59:12.280,36,1
979FDE01-79D8-4896-B907-BC0AD76CA3B4,19,0,307,47.2,0.02,0,1,7,1,0,2014-10-30 14:16:40.853,11,1
97A12126-843E-4303-A90B-FCB69B2D8409,27,1,11,103.6,1,1,14,7,2,0,2017-05-31 17:38:54.497,15,0
97A697F6-0F0B-4FB3-9B90-A1631A5AC311,21,0,24,213.6,0.89,0,43,7,2,0,2016-03-03 11:24:56.440,13,1
97AC1E59-E751-4B46-AB91-46D7D80D94F6,21,1,41,37.6,0.86,0,7,7,0,0,2017-07-04 17:08:47.653,1,1
97B3433D-B0DE-4AF0-B59A-BEB49C4F3B50,57,0,0,522.2,0.7,0,60,6,2,0,2016-01-16 11:41:17.203,22,0
97B7DFA0-A291-4502-A422-33A4E1D326AB,24,0,121,43.6,0.14,0,2,7,1,0,2015-05-13 11:04:32.727,4,1
97BB8444-F699-4F77-8C9C-A6BFC9653BF7,25,0,86,223.2,1.15,0,54,4,1,0,2014-09-24 10:50:07.297,12,1
97D815CD-A1F6-4C2F-A857-5B8AC260DF98,19,0,44,61.6,1.31,0,23,7,0,0,2016-03-31 17:05:53.137,5,1
97D9117B-8944-4D02-A6F7-D256BF36AAC3,22,1,34,367.7,1.37,0,127,7,1,0,2014-09-23 13:02:26.930,23,1
97E51D07-C77B-486B-B724-E05A30B2B879,27,0,16,113.6,0.99,0,22,7,0,0,2016-11-02 16:13:07.937,5,1
97FD0B56-FB42-452E-BEBF-1DFA67E84065,33,0,25,407.1,0.66,0,23,6,0,0,2016-09-01 13:05:16.020,8,1
9803ABD5-FF05-427E-9BF9-F7A9E6270742,21,0,125,96.4,0.36,0,13,7,1,0,2014-12-10 13:52:33.877,9,1
98150346-2060-47AE-9A34-A02DDDE7642E,19,0,58,128.6,0.35,0,10,7,0,0,2015-10-21 13:55:42.883,7,1
981AE83F-C3F3-45E1-A478-B407F2513687,24,0,228,68.6,0.48,1,19,7,0,0,2015-10-26 10:57:03.603,10,1
981B6AEC-F6B5-4368-A5FC-4DCAB4FC916F,22,1,44,179.6,1.55,0,67,7,0,0,2015-09-10 17:42:08.137,10,1
9848D0EA-A982-4B47-874A-955219E36729,42,0,3,863.07,0.54,0,83,2,4,1,2014-08-01 08:34:42.960,39,0
984B3F30-C501-4B55-AA66-C0838EF42C08,20,0,53,50,0.3,0,3,7,0,0,2015-10-26 16:40:22.850,3,1
984F3FE7-7F28-4574-8B02-9CAB7B902EEF,26,1,8,41.1,0.58,0,1,7,0,0,2017-10-20 11:56:10.603,3,1
986D7EBC-C0CF-43D0-9C40-5909645CB9FE,20,0,2,113.6,0.37,0,13,7,1,0,2016-01-19 16:02:23.660,9,1
9880E0FF-49E0-4722-86D3-18E7F265D4FB,18,1,127,53.1,0.39,0,7,7,1,0,2015-04-16 08:48:23.493,5,1
98A9B372-3879-4A87-B5C6-BDFBE5EC2A97,26,1,43,196.6,0.83,0,24,7,0,0,2015-09-11 18:03:36.703,7,1
98AC92EA-5D3E-4665-90D8-175B37366758,46,0,341,63.2,0.04,0,2,7,1,0,2014-09-22 14:44:00.583,12,1
98B20B7A-43A2-41D4-8B42-6B95A5AA8FB5,27,1,330,91.6,0.04,0,2,7,1,0,2014-10-03 16:15:17.493,11,1
98DE4A5A-2653-4EC9-93DC-23FF300604F0,24,1,25,250,0.8,0,44,7,2,0,2016-02-04 11:38:46.057,14,1
98E57B66-5D5F-42F2-9FF2-1D005DF90A94,60,0,13,83.6,2.4,0,23,7,0,0,2016-12-29 09:14:46.310,3,1
99203869-4270-466F-8F6B-D550604CEFA5,26,0,38,43.6,0.74,0,7,7,0,0,2016-05-04 13:12:15.857,2,1
9924C7C0-FF84-4318-8145-4845D3E026A7,23,0,38,150.6,1.7,0,35,7,0,0,2016-02-16 16:47:59.317,5,1
992B8B84-EA5E-438F-A93C-B08164C4E91D,22,1,37,107.6,1.53,0,30,7,0,0,2016-01-20 16:18:57.363,5,1
992E32F2-2967-43C6-8F00-2344BB2DB107,21,0,26,121.6,0.14,0,5,7,0,0,2015-12-02 15:38:49.690,8,1
993916B2-2D47-4EE6-9977-ABFBE613F289,23,0,2,157.2,0.62,0,28,7,2,0,2016-04-01 13:46:50.070,12,1
993AAD10-8EB7-42D5-96EB-CF7E3B13D0E3,29,0,43,117.1,0.17,0,2,7,0,0,2016-01-12 12:21:15.717,3,1
9946D24F-FE42-4694-AEE3-F537575EE73A,43,1,1,142.6,1.59,0,17,7,0,0,2017-08-18 16:23:16.700,3,0
9956FAF6-8606-41BE-A5F4-56CE558E773C,29,0,0,110.6,4.37,0,45,7,0,0,2016-09-07 16:03:38.667,2,1
99817E84-9721-490D-8059-145A3DC5C25F,25,1,177,63.6,0.46,0,14,7,1,0,2015-01-21 16:45:13.653,8,1
998BA7AD-582A-4199-A21E-67FCF4E6AF05,58,0,59,248.6,0.5,0,17,4,2,0,2016-06-17 11:10:20.213,10,1
998BE4F0-295F-49EE-951D-6B560EEDDB4E,41,0,54,54.6,0.22,0,2,2,0,0,2016-03-02 13:45:16.543,2,1
999628ED-6FCE-4EC7-BA32-92F255E1A801,30,1,9,229.95,1.07,1,42,7,0,0,2014-10-30 17:16:56.793,10,1
99A7284D-C168-42AA-9E8D-F2DA0FF7266E,24,1,3,217.35,2.07,0,80,7,2,0,2015-04-10 15:28:31.243,11,1
99A734BD-82FB-4B3B-90EA-DA379DCB2C71,21,0,78,240.6,0.68,0,80,7,3,0,2015-03-03 08:17:01.090,29,1
99ADED84-61C0-4CFB-9EFF-0657BC286EE0,19,0,1,30,0.44,0,1,7,0,0,2017-10-16 16:58:36.777,2,1
99E99136-742E-472F-9C7F-252B2D0618B3,25,0,2,403.7,1.79,0,125,7,2,0,2015-02-03 15:06:47.057,18,1
99EC4661-96E4-4728-BF8A-CE4B83D2330A,32,0,329,47.2,0.02,0,1,7,1,0,2014-10-18 12:22:56.330,11,1
99EC744C-3678-4704-BE12-970F782B1431,21,0,30,193.7,0.16,0,11,7,1,0,2015-10-13 08:52:39.313,16,1
99F06FF6-8095-4679-89C5-D88EF78F19F1,20,0,184,45.1,0.08,0,2,7,1,0,2015-03-04 15:13:40.323,6,1
9A004448-7CB0-40A2-ADA0-15617D8368E8,22,1,1,307.2,2,0,105,7,1,0,2016-10-01 12:17:50.313,13,0
9A025158-5429-44DC-8596-32D9773D62D3,22,0,23,43.6,0.88,0,4,7,0,0,2017-03-02 17:16:50.790,1,1
9A061066-1FF0-4BF9-A3F6-886786A38978,73,1,96,128.6,0.23,0,4,7,0,0,2015-11-04 17:10:29.390,4,1
9A0E706E-264E-4237-A05B-1AADB7861177,20,1,4,374.8,0.48,1,48,7,2,0,2015-10-06 14:42:09.103,34,0
9A182E92-CF3F-42CB-AF6B-ACF57CE0D911,19,0,1,302.2,1.61,0,67,7,1,0,2016-12-16 14:37:00.280,11,0
9A220CC2-EA91-4F41-B0DF-C1E4B51E2AB4,27,0,6,85.6,1.87,0,19,7,0,0,2017-03-15 15:04:55.303,2,1
9A3B3C56-28DC-4653-AF0C-8DB7BBA1801D,19,1,0,158.6,1.6,0,37,7,0,0,2015-09-21 18:05:06.460,6,1
9A5CFCDB-02A2-4F31-9DC2-E15EB00CCB75,21,1,54,139.6,1.16,0,44,7,2,0,2015-02-18 12:13:43.097,11,1
9A6DCE12-BAB7-47A7-BF93-6CAF1E971322,18,1,9,302.7,0.43,0,15,7,2,1,2015-06-08 18:36:05.387,10,1
9A72BAB5-9E39-41F3-9502-58D72DB87D88,20,0,35,73.6,0.41,0,5,4,0,0,2015-10-12 16:21:31.863,3,1
9AA574A8-FBAC-4CB3-9AED-D51534EEA448,19,0,68,143.6,0.62,0,18,7,0,0,2017-02-07 17:46:46.313,6,1
9AB23086-F9F2-4C0C-958B-C4CEAE8552A4,20,0,38,135.6,0.57,0,20,7,0,0,2015-10-05 10:21:27.113,8,1
9AC61E47-E26E-4014-B3F3-2540E2E4B70B,19,0,127,53.6,0.81,0,18,7,1,0,2015-03-18 17:23:15.747,6,1
9AD8C476-DA6D-4A7C-8F3B-CC7595A47D3B,20,1,95,177.35,0.1,0,4,7,2,0,2016-10-03 17:14:43.137,10,1
9ADFEC66-5853-414E-8514-CFCA5DD67452,21,0,182,37.6,0.25,0,6,7,1,0,2015-03-03 13:19:32.417,6,1
9AE5AA9B-A645-410C-AE09-9AF52EDF7F96,23,1,37,334.8,1.25,0,107,7,1,0,2014-11-12 16:50:42.887,21,1
9AE5D2D3-5494-4A9C-9359-C2A2B9E7E99A,19,0,0,30,1.31,0,3,7,0,0,2017-10-16 16:54:13.417,3,1
9AFB4728-5610-4E07-9A64-E8D5A9529ACD,29,0,21,103.6,0.07,1,3,7,0,0,2016-10-03 17:07:57.290,10,1
9B087EC1-DC72-46AF-BFCC-0AAE8056298A,20,0,32,73.6,0.63,0,8,7,0,0,2016-03-08 13:55:47.563,3,1
9B163C42-7005-4207-B3DC-A9679D5E3778,64,0,1,174,1.08,0,157,7,3,0,2014-10-27 10:42:03.723,37,0
9B21050D-2ED4-4C22-95C6-84E12AB9BC2F,40,1,5,476.45,0.98,0,49,4,1,0,2016-10-20 13:08:29.277,13,0
9B2ECA8D-0942-4315-8E8A-A80A6F54B341,20,0,84,143.2,0.32,0,15,7,1,0,2014-09-22 12:07:38.253,12,1
9B4584DB-823C-4D25-B8DB-794F8BB0584A,21,1,83,109.6,2.58,0,63,7,1,0,2015-03-02 13:15:09.510,6,1
9B462440-6A0D-413E-AA02-67CA17542CDE,20,0,169,55.2,0.09,0,4,7,1,0,2014-09-25 11:54:45.543,12,1
9B47396E-7F93-47D7-AC1B-31D6B93BB28E,27,0,5,174,2.07,0,62,7,1,0,2017-03-08 11:40:38.940,8,0
9B4E72A3-4E55-4AC7-88E4-522656DAB107,24,0,43,99.2,0.08,1,4,7,1,0,2016-11-07 10:35:41.583,21,0
9B518567-DE39-4EBE-BDFF-43E9F929DCAC,33,0,26,211.2,0.28,0,23,7,1,0,2015-09-14 18:27:05.000,20,1
9B63C34E-C592-4A4F-B6FF-D2BDB7F894A6,40,0,89,72.6,0.32,0,7,7,0,0,2017-03-28 10:58:04.863,5,1
9B6C7913-D541-479E-9516-D63C565B4747,22,0,42,308.2,0.8,0,50,7,2,0,2015-03-06 10:16:12.050,16,1
9B732953-F823-41F7-8D03-B13A75A9BAD0,22,1,139,75.6,0.64,0,20,7,1,0,2015-01-14 11:43:29.207,8,1
9B76E8CC-E50D-41AC-BAB8-7F06982EDB32,23,0,49,78.6,1.36,1,26,7,0,0,2017-03-20 09:27:29.413,5,1
9B8E94B8-66B0-4BD4-8B80-0FBCFAFA7C13,20,0,2,88.6,0.38,0,13,7,1,0,2016-02-16 17:05:31.340,9,1
9B8ED6A4-3288-4A12-9957-A989B846029A,31,0,11,93.6,0.73,0,11,7,0,0,2016-04-18 13:10:52.673,4,1
9BB0532B-5C59-4297-BE99-AD967FA4EAD8,24,1,10,492.2,1.37,0,118,7,1,0,2015-09-09 14:46:41.750,21,1
9BB1A372-CBA4-4FBF-A85C-A0F3BCCF24BF,45,1,21,496.4,0.47,1,54,7,4,0,2015-05-04 13:20:13.240,39,0
9BEF3C97-5F6A-4337-B98D-BE1E276D8CD9,24,0,41,283.2,0.98,0,59,7,1,0,2014-10-14 12:37:17.420,15,1
9C00D90B-78B9-46BE-AA34-576B7733645B,22,0,275,71.2,0.32,0,15,7,1,0,2014-09-29 17:37:49.393,12,1
9C041117-BDB8-47FB-A0CE-6911BD38CACA,19,0,17,107.6,0.24,0,7,7,0,0,2016-09-29 14:16:30.200,7,1
9C20BA3B-5B2D-4554-A159-0195D068B8A7,22,0,55,327.2,0.86,0,59,7,2,0,2015-02-12 11:42:46.423,18,1
9C222B22-310B-4466-B6C4-DAF4189FF3D8,26,0,78,48.5,0.32,0,5,7,0,0,2017-05-12 17:43:00.200,3,1
9C2F2B82-FEE4-4774-9253-721461B0EA93,23,1,85,137.35,0.95,0,24,7,1,0,2015-02-25 15:08:37.617,7,1
9C33A6FB-756E-4001-9DCE-37C5D6FF2BF0,19,0,91,43.6,0.38,0,4,7,1,0,2016-06-06 16:21:08.930,3,1
9C436A2E-C114-4569-8307-9E546984035E,55,1,6,326.4,0.34,0,49,7,3,0,2014-10-29 08:38:38.967,37,0
9C58F092-6DC0-47BA-9620-CE38ACC3C1FB,18,0,20,47.6,1.13,0,5,7,0,0,2017-01-09 12:26:02.337,1,1
9C59E587-EAA5-491A-B1FD-7432D8329671,29,1,0,38.6,1.91,0,6,7,0,0,2017-10-10 10:25:24.077,1,0
9C73A9C1-B53D-43D0-9512-3C6D34399E70,25,1,65,115.6,1.78,0,43,7,1,0,2015-03-04 15:05:05.610,6,1
9C821DA8-0E43-4D7D-85C0-DDCE78FB22FA,19,1,37,61.6,1.46,0,20,7,0,0,2016-03-01 19:53:08.680,3,1
9C8593F2-223B-48A6-BD07-D5DA4900821D,40,0,6,414.2,0.44,0,33,7,2,0,2016-03-28 10:26:46.863,20,0
9C872870-2D04-44F2-AF69-3CDDFCB606A5,20,1,50,122.1,0.15,0,2,7,0,0,2015-09-29 14:50:07.257,4,1
9CA5B66B-AF53-4CE0-AB48-E7E53123D0F9,23,0,45,139.1,0.29,0,17,7,2,0,2015-04-01 11:13:41.323,15,1
9CBB194C-8167-4A90-90D3-BAB7EF9CE877,21,1,46,307.2,0.68,0,48,7,2,0,2016-02-26 17:57:59.640,18,1
9CCDDCAC-869D-4A57-95F4-473DDE834380,25,0,64,61.1,0.83,0,7,7,1,0,2015-06-22 18:27:56.143,3,1
9CE05F9E-6315-4E1A-94FE-D4E996B9E7D3,28,0,140,168.2,0.37,0,17,7,1,0,2014-09-30 08:53:03.307,12,1
9CFBC170-068D-4179-81D8-5909F60CD546,53,0,29,123.6,1.93,0,27,7,0,0,2015-09-25 19:59:03.740,4,1
9D129A31-C242-44AD-B802-50B388427428,54,1,248,241.7,0.76,1,55,7,2,0,2015-01-15 10:49:00.557,19,1
9D2389D6-4F61-46C3-8C36-FF7DA14A8ED6,20,0,7,48.6,1.45,0,6,7,0,0,2017-10-03 20:18:19.753,3,1
9D2AE702-9D7C-4042-870B-1575079CC132,55,0,20,412.2,0.84,0,42,7,3,0,2016-08-26 11:07:56.460,17,1
9D40EEAA-3CA2-4C2F-A0E2-1B97090BE8C7,29,1,14,114.85,3.86,0,54,7,0,0,2017-01-12 13:16:14.960,3,1
9D4BC658-80B8-43F5-97B7-709EC44D7EF6,24,0,339,47.2,0.21,0,10,7,1,0,2014-09-15 13:28:47.313,12,1
9D78D911-E85C-4723-A2FD-CC31F2B37B3D,28,0,40,56,0.37,0,4,7,0,0,2015-10-21 19:05:12.153,3,1
9D821754-A97D-4ED5-9A88-F46CD76A876D,30,0,60,67.6,0.1,0,1,7,0,0,2015-09-30 13:00:35.793,3,1
9D9BC5F5-19CA-4CB6-9201-A745E84F0E84,25,0,82,233.2,1.31,0,60,7,1,0,2014-10-03 10:24:04.737,11,1
9D9C78C6-5DC0-4060-95FF-91D1B6D544C7,21,0,126,119.2,0.44,0,19,7,1,0,2014-10-20 10:29:49.043,11,1
9DAB3DC0-01EB-494A-8912-2E4E72F64F06,26,1,110,251.2,0.99,0,37,7,1,0,2017-01-16 14:43:25.537,11,0
9DAFC8E8-A7F2-4864-B85F-A7B15735D5C4,22,0,33,73.6,0.39,0,5,7,0,0,2016-03-08 20:07:27.063,3,1
9DB59C4F-57CE-4E0A-A36E-91CDC1EC0CEC,23,0,166,250.3,0.32,1,30,7,1,0,2014-09-11 15:35:29.350,23,1
9DC4AF6E-503D-47A8-8817-A902BC0A0177,22,1,99,366.6,0.81,0,100,7,3,0,2015-03-31 18:35:52.583,32,0
9DC87C01-68DB-4FF0-876C-E3961FD0DE80,24,0,69,67.6,0.26,0,6,7,0,0,2017-03-24 10:05:54.907,5,1
9DD6EE5D-9110-4707-8B6D-1A5E57217E49,21,0,55,47.6,0.21,0,2,7,0,0,2015-10-30 19:10:21.620,3,1
9DD7AE47-708E-4A4D-9B8C-BC121A93F7E6,26,0,0,154.8,0.13,0,20,7,3,0,2014-09-30 11:56:33.793,38,0
9DE30D11-D863-4871-900A-29C790912ADA,26,1,3,276.8,2.1,0,171,7,1,0,2014-12-12 17:09:51.053,20,1
9DEF559E-01EC-484E-96AB-5D24D090A53D,29,0,83,112.2,0.31,0,21,7,2,0,2015-02-18 15:24:07.410,18,1
9DF3A86B-0709-4B8A-9DC1-CCA30F4B1928,25,0,61,227.6,1.43,0,57,7,2,0,2016-09-28 17:35:28.367,11,1
9DFFF206-9688-4134-A9D7-E363A48C7950,19,1,39,53.6,0.77,0,7,7,0,0,2016-02-01 12:06:02.803,2,1
9E238EB6-FCC1-4110-80D2-A0DF007E8E0C,21,0,1,227.6,1,0,5,7,0,0,2017-09-27 14:16:37.957,2,0
9E26FCC8-D69F-40D7-9620-A03001123A94,21,1,0,571.5,1.44,0,214,7,3,0,2014-10-07 08:22:36.660,39,1
9E274196-47D5-44B7-B943-2EC5D692F2FE,23,0,32,35.6,0.96,0,7,7,0,0,2017-09-11 15:44:12.253,2,1
9E38CB6E-FDF4-4B21-80F1-8142ADB7E734,21,0,289,47.2,0.17,0,7,7,1,0,2014-11-04 13:33:15.877,10,1
9E41E265-B7E5-49F6-896F-4A5330B277FF,20,0,18,44,0.68,0,3,7,0,0,2016-10-12 10:49:19.043,1,1
9E466090-1A2C-4F83-9784-5C852AFC9515,31,1,1,98.6,3.82,0,30,7,0,0,2017-09-07 18:00:16.123,2,0
9E4C4625-C658-4659-8C0C-7197AE426256,27,1,27,145.2,0.12,0,9,7,1,0,2015-12-02 11:48:31.653,17,1
9E5538F4-A416-44B5-9712-1E1DD461F4E8,22,0,326,108.7,0.27,0,13,7,1,0,2014-09-16 21:24:33.180,12,1
9E554133-DBB7-49E7-A65C-56E86121A90C,25,0,8,192.2,0.19,0,24,7,3,0,2015-03-04 13:27:07.177,33,1
9E6571F0-49D2-42DD-A90C-82987E2F3BD9,34,0,101,61.6,0.29,0,5,7,0,0,2016-04-01 16:42:55.413,4,1
9E7671AA-B2AD-463C-80E4-5ACCEA5FE258,22,0,61,510.05,1.64,1,147,7,1,0,2014-10-14 15:10:59.280,22,1
9EA7FFDB-B377-4DD0-B1D3-21BF631B380D,20,0,45,95,1.21,0,18,7,0,0,2016-02-22 17:58:12.987,4,1
9EB517CF-4494-46B0-8D58-7912640FA0CD,20,1,5,177.2,0.42,0,14,7,1,0,2017-02-14 18:50:16.003,9,0
9EB5DFD1-0ED1-4003-9D96-BC0A665E5428,19,0,56,37.6,0.35,0,3,7,0,0,2016-03-07 12:09:14.953,2,1
9EB797B9-088F-40C4-A3E2-5535703F19E1,56,0,40,267.6,0.45,0,18,7,1,0,2016-01-29 18:42:45.067,11,1
9EC956E1-4F00-40BC-876C-92A50288FE02,27,1,64,300.8,0.64,0,55,7,1,0,2014-10-16 11:37:56.280,21,1
9ECB951D-26A2-48EF-BF94-56128ED12E33,43,1,341,108,0.02,0,1,7,1,0,2014-10-08 16:01:51.010,11,1
9ED84CD7-530C-41B0-BC78-1A99F261CE84,25,0,2,170.6,2.48,0,61,7,0,0,2016-02-11 17:11:44.787,6,1
9ED85851-682B-418F-862A-D07AABB6FD44,48,1,36,274.6,1.61,0,97,7,2,0,2016-05-10 08:00:37.750,15,1
9F08E363-E584-4FA5-9434-0CEDAAB95E15,24,1,132,33.6,0.23,0,4,7,1,0,2015-04-21 18:28:00.110,5,1
9F15839E-F95A-4918-A3BE-B72502CD0073,23,0,31,318.6,1.61,0,106,7,2,0,2015-03-02 19:28:59.840,17,1
9F15A9AC-29B3-4D38-BCB0-FC8B063CD5DC,37,1,261,84.2,0.26,0,11,7,1,0,2014-10-28 10:09:46.723,11,1
9F1C06FE-94C1-4EAE-B8DD-8A97D2DD703B,27,0,50,81.6,0.77,0,10,7,0,0,2016-02-05 17:58:45.340,3,1
9F1E5CE3-35A2-4751-9C50-FE50874EB264,41,0,8,440.7,1.21,0,39,4,1,0,2017-02-20 17:51:49.883,9,0
9F257449-AFD3-4EE1-BFDB-3CCD6766A66C,21,0,45,185.2,0.44,0,26,7,2,0,2015-02-18 10:39:11.727,16,1
9F437A16-3DA4-4C8E-BBCB-3BDA65C0F8CD,19,0,127,99.1,0.53,0,13,7,1,0,2015-03-02 15:50:35.900,6,1
9F4E774B-125A-4FA3-8A14-3CFB4FF6E0AD,22,0,125,61.1,0.22,0,4,7,1,0,2015-04-16 17:09:05.237,5,1
9F7D207F-D9AA-4EB5-B16E-6D77DBC06486,19,0,51,53.6,0.09,0,1,7,0,0,2015-09-21 12:04:28.303,3,1
9F821339-F4B8-4A5A-9113-2641C95B3A24,52,1,8,141.6,0.92,0,13,7,0,0,2017-03-09 13:54:48.230,3,1
9F96E48F-D7AC-405A-BCB9-3B3CCAF55631,37,1,45,38.6,0.25,0,2,2,0,0,2015-09-10 13:03:29.740,2,1
9F96FEC2-78B6-4868-9F38-9744C59FF61B,47,0,6,158.6,0.62,0,14,7,0,0,2016-09-12 10:45:11.303,5,1
9F9A7E80-D63C-4FF9-85D9-4F4F103A2792,25,1,4,285.2,0.53,1,39,7,3,0,2016-03-08 16:53:57.223,29,0
9FB360DE-40E7-425B-9A3C-4926F2B03283,34,1,47,134.6,2.79,0,49,7,0,0,2015-11-05 08:57:10.897,4,1
A00458BC-B875-4C62-8E9E-5F336018BD26,21,0,1,61.1,3.82,0,24,7,0,0,2017-09-18 15:43:01.440,4,1
A0065ED7-0536-46EF-9CC8-ACD07ED5020D,46,0,74,261.6,2.37,0,98,7,2,0,2016-09-19 10:20:56.417,11,1
A00DE497-CC69-40AE-81C0-592734254D79,29,0,281,95.2,0.26,0,11,7,1,0,2014-10-28 18:17:12.857,11,1
A010C6B6-D514-416F-AC84-DF447B971FBB,38,0,36,86.6,1.18,0,16,7,0,0,2016-03-02 19:13:19.713,3,1
A0287D18-D4D4-48D5-A5CD-C500062BE7FC,31,0,42,55,0.76,0,9,7,0,0,2015-10-14 17:48:50.013,3,1
A0303089-0B63-4D86-BD5D-67B98849D834,69,1,68,203.6,0.27,0,9,2,0,0,2016-09-20 11:09:39.190,8,1
A041C8FF-62D5-498C-8119-BF0C5243E6B5,56,0,86,275.05,0.22,0,15,7,1,0,2014-10-02 10:04:24.717,17,1
A0442356-ACDB-44AB-BF42-1AD8BC7EB151,21,0,24,83.2,0.53,0,26,7,2,0,2016-03-30 12:28:48.590,14,1
A071FB72-78A6-4400-B64B-F6C1C8BD3481,25,1,220,299.8,0.69,1,76,7,3,0,2015-03-31 15:52:24.923,29,1
A07492D1-22F6-438B-B72F-C9C33E171C39,22,0,0,83.6,1.28,0,34,7,0,0,2016-10-17 10:00:38.360,6,1
A08383DE-BF88-4B41-8C7F-9C4A8DB55462,23,0,58,53.6,0.29,0,4,7,0,0,2016-04-04 15:38:51.257,3,1
A089933C-3A61-4A44-89F6-55CEE6C42ACC,21,0,145,144.45,0.61,0,28,7,1,0,2014-10-01 16:30:34.560,11,1
A08AC030-AAB5-4B24-AC06-D4E05A99A9B5,57,1,0,3.6,2.97,1,56,7,2,0,2017-04-27 15:33:11.413,16,0
A0983CFF-F002-4708-9660-A5D274013778,23,0,53,129.6,0.65,0,23,7,1,0,2015-03-04 10:42:01.470,9,1
A09ED38B-5DC7-4C81-8611-194767F60140,23,0,74,43.6,0.69,0,6,7,1,0,2015-06-20 11:05:04.760,3,1
A0B0DDEA-A295-4098-B0EC-EE01D44464DD,22,1,135,61.6,0.7,0,17,7,1,0,2015-03-02 14:38:15.923,6,1
A0D573E9-5A90-490D-A541-F2ED6A920E4B,20,0,128,37.6,0.24,0,4,7,1,0,2015-04-27 15:39:10.243,5,1
A0DB18C4-7BBA-483E-886B-1B2E55401624,39,0,77,242.1,0.09,1,12,7,2,0,2014-12-22 10:46:51.980,32,1
A11B9276-05E2-4D6D-BDAF-FA01751A4CE6,21,0,36,96,1.06,0,24,7,0,0,2017-03-24 14:26:38.093,5,1
A11DE379-3F72-41EF-878E-B56A9BA02F58,22,0,169,71.6,0.83,0,26,7,1,0,2015-01-13 14:28:28.387,8,1
A1245FCE-35CA-4AF1-B150-DE7FFDD798FD,31,1,28,262.35,0.7,0,5,7,0,0,2017-09-12 16:18:11.317,2,0
A12B54FB-4C79-4F96-A170-ACA0AAA16DD9,68,0,1,760.67,1.23,0,114,7,2,0,2015-11-27 16:42:01.337,24,0
A1336481-3A2E-4396-9866-5F1C4821ACDD,20,0,296,71.2,0.38,0,17,7,1,0,2014-10-07 15:16:35.467,11,1
A138867F-39F0-4F5A-8722-691B36971434,19,0,33,81.6,1,0,12,7,1,0,2017-07-12 12:06:02.863,4,1
A145B1BC-9597-4FE6-97DE-74D4DB8D5438,17,0,32,85.6,2.08,0,27,7,0,0,2016-05-02 14:20:34.670,3,1
A15755EC-2DED-4A4B-80B5-D7C3C2828C3D,76,1,1,137.1,10.33,1,28,7,2,0,2017-08-18 12:49:04.560,12,0
A15813CD-BBE9-4036-80BA-36D856F15700,19,0,105,143.6,1.04,0,29,7,1,0,2015-02-06 17:13:53.093,7,1
A15DE4C9-109D-4E84-806A-BF89F7B2B263,19,0,272,80.2,0.17,0,7,7,1,0,2014-11-04 14:56:36.130,10,1
A16FC358-9EC4-41A8-BA60-C08FEC807348,18,0,1,50,1.09,0,5,7,0,0,2016-11-02 17:28:54.630,1,1
A1729E5B-37DF-473C-B056-81E81D8DE1B3,34,1,76,113,0.59,0,8,7,0,0,2016-09-22 18:29:27.523,3,1
A1790835-B379-44A9-85C8-FBC2A451134F,29,0,12,103.6,1.02,0,13,7,0,0,2016-05-04 19:32:56.367,3,1
A17B9F8E-BB67-474D-B98B-219E75A5E5D0,19,1,244,166.7,0.36,1,33,7,1,0,2015-09-30 16:36:15.983,23,1
A183A31C-27A2-4C3E-BB6B-0417C21A7B54,22,1,50,201.8,1.11,0,67,7,1,0,2014-11-12 14:33:52.633,15,1
A19A6DC7-F23D-44FB-BEF9-EB47D3082086,23,0,37,203.6,0.71,0,21,7,0,0,2016-01-07 18:29:42.097,7,1
